1218,380,15,29
1216,379,16,30
1215,378,16,31
1214,378,16,31
1212,378,16,31
1211,377,16,31
1210,376,16,31
1207,375,17,32
1207,376,16,32
1205,376,16,32
1204,377,16,30
1202,377,16,30
1202,378,15,29
1201,377,16,30
1200,376,16,30
1199,376,15,29
1198,375,15,28
1197,375,15,29
1196,375,15,29
1194,376,15,28
1193,376,15,28
1192,377,14,27
1191,377,14,27
1191,376,15,28
1189,376,15,28
1188,375,15,29
1187,374,16,30
1186,374,16,30
1185,374,15,29
1183,374,16,30
1182,373,16,30
1182,373,16,30
1180,373,16,32
1179,371,17,32
1179,371,16,31
1179,372,16,30
1177,371,16,31
1177,370,16,31
1174,369,17,32
1172,369,17,34
1171,369,18,34
1170,368,18,35
1169,369,18,34
1168,368,19,36
1167,375,18,34
1167,367,19,36
1166,367,18,35
1166,367,17,34
1166,367,18,34
1165,367,17,34
1164,367,17,33
1162,376,17,34
1163,375,18,35
1162,374,19,36
1161,374,20,38
1159,365,19,36
1159,365,19,37
1158,365,19,37
1157,365,20,38
1157,365,20,39
1157,365,20,39
1157,364,20,39
1157,364,21,40
1156,364,22,42
1154,363,22,42
1154,363,23,43
1153,362,23,44
1152,361,24,46
1151,362,24,46
1151,361,25,48
1149,360,26,50
1150,360,25,49
1149,360,26,50
1149,360,25,49
1149,360,26,50
1152,362,25,48
1152,362,25,48
1151,363,24,46
1151,363,24,47
1151,363,25,48
1150,363,24,47
1150,363,25,48
1150,363,25,48
1148,362,26,50
1148,362,25,49
1148,361,26,51
1147,362,26,50
1147,362,26,51
1146,362,25,49
1146,363,26,51
1145,363,26,50
1144,363,26,50
1144,363,26,50
1143,365,25,48
1143,365,24,47
1142,364,25,49
1141,364,26,51
1139,364,26,50
1138,364,27,52
1137,364,26,51
1135,362,28,53
1133,362,29,55
1133,363,28,53
1131,364,28,53
1131,364,28,54
1129,365,28,53
1127,366,28,54
1126,366,29,55
1125,367,28,53
1125,368,27,52
1124,368,26,50
1123,370,25,48
1123,371,24,47
1121,371,24,46
1120,371,24,46
1119,371,25,48
1118,372,24,47
1117,372,24,47
1115,373,24,46
1116,374,23,44
1114,374,23,44
1114,373,24,45
1112,373,23,44
1111,372,24,46
1111,373,25,48
1109,373,24,46
1108,373,24,46
1107,373,24,46
1106,373,25,48
1105,374,24,46
1104,374,25,48
1104,375,24,47
1102,375,24,47
1101,374,25,49
1101,375,24,47
1100,374,25,48
1098,373,25,49
1097,373,26,51
1096,373,26,51
1095,373,26,51
1094,373,27,52
1092,374,27,52
1091,375,26,51
1091,376,25,49
1091,378,24,47
1090,377,25,48
1088,375,26,50
1087,376,25,49
1087,375,26,51
1084,372,28,53
1084,374,27,52
1083,374,28,53
1082,375,27,52
1082,376,26,51
1080,376,27,52
1080,376,26,51
1079,376,27,52
1079,377,26,51
1078,377,26,51
1077,377,26,51
1076,377,26,51
1075,376,28,53
1074,376,28,53
1074,377,27,52
1073,378,26,50
1073,379,26,50
1072,379,26,50
1072,378,27,52
1071,379,26,51
1071,379,26,51
1071,379,26,51
1070,379,26,51
1069,379,26,51
1069,379,26,51
1068,380,26,51
1067,380,26,50
1067,380,27,52
1066,381,26,50
1066,382,25,49
1064,381,26,51
1064,382,26,51
1064,382,26,51
1063,382,26,51
1061,381,28,53
1061,381,28,53
1061,382,28,53
1061,383,26,51
1060,383,26,50
1060,383,27,52
1060,384,26,51
1059,384,26,50
1059,385,25,49
1059,387,24,47
1058,387,25,48
1058,387,24,46
1057,387,25,48
1056,387,25,49
1055,386,26,51
1054,385,28,53
1054,386,26,51
1054,386,26,50
1054,387,25,49
1053,387,26,51
1052,387,26,51
1052,387,25,49
1051,386,26,51
1051,387,26,51
1050,387,26,51
1050,388,25,49
1049,388,25,49
1048,387,26,51
1048,388,25,49
1047,388,26,51
1045,387,28,53
1045,388,27,52
1045,389,27,52
1044,389,26,51
1043,389,27,52
1043,388,27,52
1041,387,28,53
1041,389,26,51
1041,390,25,49
1041,391,25,48
1041,391,25,48
1040,392,25,48
1039,393,24,47
1039,394,24,45
1038,393,24,47
1038,393,25,48
1036,392,25,49
1036,392,26,50
1035,392,26,51
1035,392,26,51
1035,391,27,52
1034,392,26,51
1033,393,25,49
1033,392,26,51
1031,391,28,53
1031,393,26,51
1031,393,26,51
1030,394,25,49
1030,395,25,48
1028,396,24,46
1028,396,24,47
1028,396,24,47
1027,397,24,47
1025,397,24,46
1025,397,24,47
1024,396,25,49
1023,395,26,51
1023,395,26,51
1022,395,26,50
1022,397,25,48
1021,396,25,49
1021,396,25,49
